,pron,words
4335,/dɪˈdʒɛnərətɪv/,de·gen·er·a·tive
4336,"/dɪˈgreɪd, di-/",de·grade
4337,/ˌdɛgrəˈdeɪʃən/,degradation
4338,/dɪˈgreɪdɪŋ/,de·grad·ing
4339,/dɪˈgri/,de·gree
4340,/diˈhaɪˌdreɪtɪd/,de·hy·drat·ed
4341,/ˌdihaɪˈdreɪʃən/,dehydration
4342,/deɪn/,deign
4343,"/ˈdiəti, ˈdeɪ-/",de·i·ty
4344,/ˌdeɪʒa ˈvu/,vu
4345,/dɪˈdʒɛktɪd/,de·ject·ed
4346,/dɪˈdʒɛkʃən/,dejection
4347,/di ˈdʒʊreɪ/,jure
4348,/dɪˈleɪ/,de·lay1
4349,/dɪˈlɛktəbəl/,de·lec·ta·ble
4350,/ˈdɛləgɪt/,del·e·gate1
4351,/ˈdɛləˌgeɪt/,del·e·gate2
4352,/ˌdɛləˈgeɪʃən/,del·e·ga·tion
4353,/dɪˈlit/,de·lete
4354,/dɪˈliʃən/,deletion
4355,/ˌdɛləˈtɪriəs/,del·e·te·ri·ous
4356,/ˈdɛli/,del·i
4357,"/dɪˈlɪbrɪt, -bərɪt/",de·lib·er·ate1
4358,/dɪˈlɪbəˌreɪt/,de·lib·e·rate2
4359,/dɪˈlɪbrɪtli/,de·lib·er·ate·ly
4360,/dɪˌlɪbəˈreɪʃən/,de·lib·er·a·tion
4361,/ˈdɛlɪkəsi/,del·i·ca·cy
4362,/ˈdɛlɪkɪt/,del·i·cate
4363,/ˌdɛlɪkəˈtɛsən/,del·i·ca·tes·sen
4364,/dɪˈlɪʃəs/,de·li·cious
4365,/dɪˈlaɪt/,de·light1
4366,/dɪˈlaɪtɪd/,de·light·ed
4367,/dɪˈlaɪtfəl/,de·light·ful
4368,/dɪˈlɪniˌeɪt/,de·lin·e·ate
4369,/dɪˈlɪŋkwənsi/,de·lin·quen·cy
4370,/dɪˈlɪŋkwənt/,de·lin·quent
4371,/dɪˈlɪriəs/,de·lir·i·ous
4372,/dəˈlɪriəm/,delirium
4373,/dɪˈlɪvɚ/,de·liv·er
4374,/dɪˈlɪvəri/,de·liv·er·y
4375,/ˈdɛltə/,del·ta
4376,/dɪˈlud/,de·lude
4377,/ˈdɛlyudʒ/,del·uge1
4378,/dɪˈluʒən/,de·lu·sion
4379,/dɪˈlʌks/,de·luxe
4380,/dɛlv/,delve
4381,/ˈdɛməˌgag/,dem·a·gogue
4382,/dɪˈmænd/,de·mand1
4383,/dɪˈmændɪŋ/,de·mand·ing
4384,/ˌdimarˈkeɪʃən/,de·mar·ca·tion
4385,/dɪˈmin/,de·mean
4386,/dɪˈminɪŋ/,de·mean·ing
4387,/dɪˈminɚ/,de·mean·or
4388,/dɪˈmɛntɪd/,de·ment·ed
4389,/dɪˈmɛrɪt/,de·mer·it
4390,/dɪˈmaɪz/,de·mise
4391,/ˈdɛmoʊ/,dem·o
4392,/dɪˈmakrəsi/,de·moc·ra·cy
4393,/ˈdɛməˌkræt/,dem·o·crat
4394,/ˌdɛməˈkrætɪk/,dem·o·crat·ic
4395,/ˌdɛməˈgræfɪks/,dem·o·graph·ics
4396,/dɪˈmalɪʃ/,de·mol·ish
4397,/ˌdɛməˈlɪʃən/,demolition
4398,/ˈdimən/,de·mon
4399,/dɪˈmanɪk/,demonic
4400,/ˈdɛmənˌstreɪt/,dem·on·strate
4401,/ˌdɛmənˈstreɪʃən/,dem·on·stra·tion
4402,/dɪˈmanstrətɪv/,de·mon·stra·tive
4403,/ˈdɛmənˌstreɪtɚ/,dem·on·strat·or
4404,"/dɪˈmoʊt, di-/",de·mote
4405,/dɪˈmoʊʃən/,demotion
4406,/dɪˈmatɪk/,de·mot·ic
4407,/dɪˈmyʊr/,de·mure
4408,/dɛn/,den
4409,/ˈdɛndraɪt/,den·drite
4410,/dɪˈnaɪəl/,de·ni·al
4411,/ˈdɛnɪˌgreɪt/,den·i·grate
4412,/ˈdɛnəm/,den·im
4413,/dɪˌnaməˈneɪʃən/,de·nom·i·na·tion
4414,/dɪˈnaməˌneɪtɚ/,de·nom·i·na·tor
4415,/ˌdinoʊˈteɪʃən/,de·no·ta·tion
4416,/dɪˈnoʊtətɪv/,de·not·a·tive
4417,/dɪˈnoʊt/,de·note
4418,/dɪˈnaʊns/,de·nounce
4419,/dɛns/,dense
4420,/ˈdɛnsəti/,den·si·ty
4421,/dɛnt/,dent1
4422,/ˈdɛntəl/,den·tal
4423,/ˈdentin/,den·tine
4424,/ˈdɛntɪst/,den·tist
4425,/ˈdɛntʃɚz/,den·tures
4426,/dɪˌnʌnsiˈeɪʃən/,de·nun·ci·a·tion
4427,/dɪˈnaɪ/,de·ny
4428,/diˈoʊdərənt/,de·o·dor·ant
4429,/diˌaksiˌraɪboʊnuˌkliɪk ˈæsɪd/,ac·id
4430,/dɪˈpart/,de·part
4431,/dɪˈpartmənt/,de·part·ment
4432,/dɪˈpartʃɚ/,de·par·ture
4433,/dɪˈpɛnd/,de·pend
4434,/dɪˈpɛndəbəl/,de·pend·a·ble
4435,/dɪˈpɛndənt/,de·pend·ent1
4436,/dɪˈpɪkt/,de·pict
4437,/dɪˈplit/,de·plete
4438,/dɪˈplɔrəbəl/,de·plor·a·ble
4439,/dɪˈplɔr/,de·plore
4440,/dɪˈplɔɪ/,de·ploy
4441,/diˌpapyəˈleɪʃən/,de·pop·u·la·tion
4442,/dɪˈpɔrt/,de·port
4443,/ˌdipɔrˈteɪʃən/,deportation
4444,/dɪˈpazɪt/,de·pos·it1
4445,/ˈdipoʊ/,de·pot
4446,/dɪˈpreɪvd/,de·praved
4447,/dɪˈprævəti/,de·prav·i·ty
4448,/ˈdɛprəˌkeɪt/,dep·re·cate
4449,/ˌdɛprəˈkeɪʃən/,deprecation
4450,/dɪˈpriʃiˌeɪt/,de·pre·ci·ate
4451,/dɪˌpriʃiˈeɪʃən/,depreciation
4452,/dɪˈprɛs/,de·press
4453,/dɪˈprɛst/,de·pressed
4454,/dɪˈprɛsɪŋ/,de·press·ing
4455,/dɪˈprɛʃən/,de·pres·sion
4456,/dɪˈpraɪv/,de·prive
4457,/dɪˈpraɪvd/,de·prived
4458,/dɛpθ/,depth
4459,/ˈdɛpyəti/,dep·u·ty
4460,"/dɪˈreɪl, di-/",de·rail
4461,/dɪˈreɪndʒd/,de·ranged
4462,/ˈdɚbi/,der·by
4463,/ˈdɛrəˌlɪkt/,der·e·lict1
4464,/dɪˈraɪd/,de·ride
4465,/dɪˈrɪʒən/,derision
4466,/dɪˈraɪsəri/,de·ri·so·ry
4467,/ˌdɛrəˈveɪʃən/,der·i·va·tion
4468,/dɪˈrɪvətɪv/,de·riv·a·tive1
4469,/dɪˈraɪv/,de·rive
4470,/ˌdɚməˈtalədʒi/,der·ma·tol·o·gy
4471,/ˈdɚmɪs/,der·mis
4472,/dɪˈragəˌtɔri/,de·rog·a·to·ry
4473,/ˈdɛrɪk/,der·rick
4474,/dɪˈsɛnd/,de·scend
4475,/dɪˈsɛndənt/,de·scend·ant
4476,/dɪˈsɛnt/,de·scent
4477,/dɪˈskraɪb/,de·scribe
4478,/dɪˈskrɪpʃən/,de·scrip·tion
4479,/dɪˈskrɪptɪv/,de·scrip·tive
4480,/ˈdɛsəˌkreɪt/,des·e·crate
4481,/ˌdɛsəˈkreɪʃən/,desecration
4482,/diˈsɛgrəˌgeɪt/,de·seg·re·gate
4483,/diˌsɛgrəˈgeɪʃən/,desegregation
4484,/ˈdɛzɚt/,des·ert1
4485,/dɪˈzɚt/,de·sert2
4486,/dɪˈzɚʃən/,desertion
4487,/dɪˈzɚtɪd/,de·sert·ed
4488,/dɪˈzɚtɚ/,de·sert·er
4489,/dɪˌzɚtəfəˈkeɪʃən/,de·sert·i·fi·ca·tion
4490,/dɪˈzɚv/,de·serve
4491,/ˈdɛsɪˌkeɪtɪd/,des·ic·cat·ed
4492,/dɪˈzaɪn/,de·sign1
4493,/ˈdɛzɪgˌneɪt/,des·ig·nate
4494,/ˌdɛzɪgˈneɪʃən/,des·ig·na·tion
4495,/dɪˈzaɪnɚ/,de·sign·er
4496,/dɪˈzaɪrəbəl/,de·sir·a·ble
4497,/dɪˌzaɪrəˈbɪləti/,desirability
4498,/dɪˈzaɪɚ/,de·sire1
4499,"/dɪˈzɪst, dɪˈsɪst/",de·sist
4500,/dɛsk/,desk
4501,/ˈdɛsktap/,desk·top
4502,/ˈdɛsəlɪt/,des·o·late
4503,/ˌdɛsəˈleɪʃən/,desolation
4504,/dɪˈspɛr/,de·spair1
4505,"/ˈdɛsprɪt, -pərɪt/",des·per·ate
4506,/ˌdɛspəˈreɪʃən/,des·per·a·tion
4507,/dɪˈspɪkəbəl/,de·spic·a·ble
4508,/dɪˈspaɪz/,de·spise
4509,/dɪˈspaɪt/,de·spite
4510,/dɪˈspandənt/,de·spond·ent
4511,"/ˈdɛspət, -pat/",des·pot
4512,/dɛˈspatɪk/,despotic
4513,/ˈdɛspəˌtɪzəm/,des·pot·ism
4514,/dɪˈzɚt/,des·sert
4515,/ˌdɛstəˈneɪʃən/,des·ti·na·tion
4516,/ˈdɛstənd/,des·tined
4517,/ˈdɛstəni/,des·ti·ny
4518,/ˈdɛstəˌtut/,des·ti·tute
4519,/ˌdɛstəˈtuʃən/,destitution
4520,/dɪˈstrɔɪ/,de·stroy
4521,/dɪˈstrɔɪɚ/,de·stroy·er
4522,/dɪˈstrʌkʃən/,de·struc·tion
4523,/dɪˈstrʌktɪv/,destructive
4524,/dɪˈtætʃ/,de·tach
4525,/dɪˈtætʃt/,de·tached
4526,"/ˈditeɪl, dɪˈteɪl/",de·tail1
4527,"/dɪˈteɪld, ˈditeɪld/",de·tailed
4528,/dɪˈteɪn/,de·tain
4529,/dɪˈtɛkt/,de·tect
4530,/dɪˈtɛkʃən/,detection
4531,/dɪˈtɛktɪv/,de·tec·tive
4532,/dɪˈtɛktɚ/,de·tect·or
4533,/deɪˈtant/,·tente
4534,/dɪˈtɛnʃən/,de·ten·tion
4535,/dɪˈtɚ/,de·ter
4536,/dɪˈtɚdʒənt/,de·ter·gent
4537,/dɪˈtɪriəˌreɪt/,de·te·ri·o·rate
4538,/dɪˌtɪriəˈreɪʃən/,deterioration
4539,/dɪˌtɚməˈneɪʃən/,de·ter·mi·na·tion
4540,/dɪˈtɚmɪn/,de·ter·mine
4541,/dɪˈtɚmɪnd/,de·ter·mined
4542,/dɪˈtɚəns/,de·ter·rence
4543,/dɪˈtɚənt/,de·ter·rent
4544,/dɪˈtɛst/,de·test
4545,"/ˈdɛtnˌeɪt, -təˌneɪt/",det·o·nate
4546,/ˌdɛtnˈeɪʃən/,detonation
4547,"/ˈdɛtnˌeɪtɚ, -təˌneɪtɚ/",det·o·na·tor
4548,/ˈditʊr/,de·tour1
4549,/ˈditaks/,de·tox
4550,/dɪˈtrækt/,de·tract
4551,/ˈdɛtrəmənt/,det·ri·ment
4552,/ˌdɛtrəˈmɛntl/,detrimental
4553,/diˈvælyu/,de·val·ue
4554,/diˌvælyuˈeɪʃən/,devaluation
4555,/ˈdɛvəˌsteɪt/,dev·as·tate
4556,/ˌdɛvəˈsteɪʃən/,devastation
4557,/ˈdɛvəˌsteɪtɪŋ/,dev·as·tat·ing
4558,/dɪˈvɛləp/,de·vel·op
4559,/dɪˈvɛləpt/,de·vel·oped
4560,/dɪˈvɛləpɚ/,de·vel·op·er
4561,/dɪˈvɛləpɪŋ/,de·vel·op·ing
4562,/dɪˈvɛləpmənt/,de·vel·op·ment
4563,/ˈdiviənt/,de·vi·ant
4564,/ˈdivi-ɪt/,de·vi·ate
4565,/ˈdiviˌeɪt/,de·vi·ate
4566,/ˌdiviˈeɪʃən/,de·vi·a·tion
4567,/dɪˈvaɪs/,de·vice
4568,/ˈdɛvəl/,dev·il
4569,/ˈdɛvəlɪʃ/,dev·il·ish
4570,/ˈdiviəs/,de·vi·ous
4571,/dɪˈvaɪz/,de·vise
4572,/dɪˈvɔɪd/,de·void
4573,/dɪˈvoʊt/,de·vote
4574,/dɪˈvoʊtɪd/,de·vot·ed
4575,/dɪˈvoʊʃən/,de·vo·tion
4576,/dɪˈvaʊɚ/,de·vour
4577,/dɪˈvaʊt/,de·vout
4578,/du/,dew
4579,/dɛkˈstɛrəti/,dex·ter·i·ty
4580,/ˈdɛkstrəs/,dextrous
4581,/ˈdɛkstroʊs/,dex·trose
4582,"/ˌdaɪəˈbitiz, -ˈbitɪs/",di·a·be·tes
4583,/ˌdaɪəˈbɛtɪk/,di·a·bet·ic
4584,/ˌdaɪəˈbalɪkəl/,di·a·bol·i·cal
4585,"/ˌdaɪəgˈnoʊs, ˈdaɪəgˌnoʊs/",di·ag·nose
4586,/ˌdaɪəgˈnoʊsɪs/,di·ag·no·sis
4587,/-ˈnoʊsiz/,diagnoses
4588,/ˌdaɪəgˈnastɪk/,diagnostic
4589,/daɪˈægənəl/,di·ag·o·nal
4590,/ˈdaɪəˌgræm/,di·a·gram
4591,/ˈdaɪəl/,di·al1
4592,/ˈdaɪəˌlɛkt/,di·a·lect
4593,"/ˈdaɪəˌlɔg, -ˌlag/",dialog
4594,/daɪˈæmətɚ/,di·am·e·ter
4595,/ˌdaɪəˈmɛtrɪkli/,di·a·met·ri·cally
4596,"/ˈdaɪmənd, ˈdaɪə-/",di·a·mond
4597,"/ˈdaɪpɚ, ˈdaɪə-/",di·a·per
4598,/daɪˈæfənəs/,di·aph·a·nous
4599,/ˈdaɪəˌfræm/,di·a·phragm
4600,/ˌdaɪəˈriə/,di·ar·rhe·a
4601,/ˈdaɪəri/,di·a·ry
4602,/daɪs/,dice1
4603,/ˈdaɪsi/,dic·ey
4604,/ˌdaɪkatəˈlidn/,di·cot·y·le·don
4605,/ˈdaɪkat/,di·cot
4606,"/ˈdɪkteɪt, dɪkˈteɪt/",dic·tate
4607,/dɪkˈteɪʃən/,dic·ta·tion
4608,/ˈdɪkteɪtɚ/,dic·ta·tor
4609,/ˌdɪktəˈtɔriəl/,dictatorial
4610,"/dɪkˈteɪtɚˌʃɪp, ˈdɪkteɪtɚ-/",dic·ta·tor·ship
4611,/ˈdɪkʃən/,dic·tion
4612,/ˈdɪkʃəˌnɛri/,dic·tion·ar·y
4613,/dɪd/,did
4614,/daɪˈdæktɪk/,di·dac·tic
4615,/ˈdɪdnt/,did·n’t
4616,/daɪ/,die1
4617,/daɪs/,dice
4618,/ˈdaɪhard/,die-hard
4619,/daɪˈɛrəsɪs/,di·er·e·sis
4620,/-rəsiz/,diereses
4621,/ˈdizəl/,die·sel
4622,/ˈdaɪət/,di·et1
4623,/ˈdɪfɚ/,dif·fer
4624,/ˈdɪfrəns/,dif·ference
4625,/ˈdɪfrənt/,dif·ferent
4626,/ˌdɪfəˈrɛnʃiˌeɪt/,dif·fer·en·ti·ate
4627,/ˌdɪfəˌrɛnʃiˈeɪʃən/,differentiation
4628,/ˈdɪfəˌkʌlt/,dif·fi·cult
4629,/ˈdɪfɪˌkʌlti/,dif·fi·cul·ty
4630,/ˈdɪfədənt/,dif·fi·dent
4631,/dɪˈfrækʃən/,dif·frac·tion
4632,/dɪˈfrækt/,diffract
4633,/dɪˈfyus/,dif·fuse1
4634,/dɪˈfyuz/,dif·fuse2
4635,/dɪˈfyuʒən/,dif·fu·sion
4636,/dɪg/,dig1
4637,/dʌg/,pasttenseandpastparticipledug
4638,"/daɪˈdʒɛst, dɪ-/",di·gest1
4639,/ˈdaɪdʒɛst/,di·gest2
4640,"/daɪˈdʒɛstʃən, dɪ-/",di·ges·tion
4641,/ˈdɪdʒɪt/,dig·it
4642,/ˈdɪdʒɪtl/,dig·i·tal
4643,/ˈdɪgnəˌfaɪd/,dig·ni·fied
4644,/ˈdɪgnəˌtɛri/,dig·ni·tar·y
4645,/ˈdɪgnəti/,dig·ni·ty
4646,"/daɪˈgrɛs, dɪ-/",di·gress
4647,/daɪˈgrɛʃən/,digression
4648,/dəˈlæpəˌdeɪtɪd/,di·lap·i·dat·ed
4649,/dɪˌlæpəˈdeɪʃən/,dilapidation
4650,"/daɪˈleɪt, ˈdaɪleɪt/",di·late
4651,/daɪˈleɪʃən/,dilation
4652,/ˈdɪləˌtɔri/,dil·a·to·ry
4653,/dəˈlɛmə/,di·lem·ma
4654,/ˈdɪlədʒənt/,dil·i·gent
4655,/dɪl/,dill
4656,"/dɪˈlut, daɪ-/",di·lute
4657,"/daɪˈluʃən, dɪ-/",dilution
4658,/dɪm/,dim1
4659,"/dɪˈmɛnʃən, daɪ-/",di·men·sion
4660,/dɪˈmɪnɪʃ/,di·min·ish
4661,/ˌdɪməˈnuʃən/,dim·i·nu·tion
4662,/dɪˈmɪnyətɪv/,di·min·u·tive
4663,/ˈdɪmpəl/,dim·ple
4664,/dɪn/,din
4665,/daɪn/,dine
4666,/ˈdaɪnɚ/,din·er
4667,/ˈdɪndʒi/,din·gy
4668,/ˈdɪnɚ/,din·ner
4669,/ˈdɪnɚˌtaɪm/,din·ner·time
4670,/ˈdaɪnəˌsɔr/,di·no·saur
4671,/ˈdaɪoʊd/,di·ode
4672,/dɪp/,dip1
4673,"/dɪfˈθɪriə, dɪp-/",diph·the·ri·a
4674,"/ˈdɪfθɔŋ, ˈdɪp-/",diph·thong
4675,/ˈdɪplɔɪd/,dip·loid
4676,/dɪˈploʊmə/,di·plo·ma
4677,/dɪˈploʊməsi/,di·plo·ma·cy
4678,/ˈdɪpləˌmæt/,dip·lo·mat
4679,/ˌdɪpləˈmætɪk/,dip·lo·mat·ic
4680,/ˈdɪpstɪk/,dip·stick
4681,/daɪɚ/,dire
4682,"/dəˈrɛkt, daɪ-/",di·rect1
4683,"/dəˈrɛkʃən, daɪ-/",di·rec·tion
4684,/dəˈrɛktɪv/,di·rec·tive
4685,"/dəˈrɛktli, daɪ-/",di·rect·ly
4686,"/dəˈrɛktɚ, daɪ-/",di·rec·tor
4687,"/dəˈrɛktəri, daɪ-/",di·rec·to·ry
4688,/dɚdʒ/,dirge
4689,/dɚt/,dirt
4690,/ˈdɚti/,dirt·y1
4691,/dɪs/,dis
4692,/ˌdɪsəˈbɪləti/,dis·a·bil·i·ty
4693,/dɪsˈeɪbəld/,dis·a·bled
4694,/ˌdɪsədˈvæntɪdʒ/,dis·ad·van·tage
4695,/ˌdɪsədˈvæntɪdʒd/,dis·ad·van·taged
4696,"/ˌdɪsædvænˈteɪdʒəs, -vən-/",dis·ad·van·ta·geous
4697,/ˌdɪsəˈfɛktɪd/,dis·af·fect·ed
4698,/ˌdɪsəˈfɛkʃən/,disaffection
4699,/ˌdɪsəˈgri/,dis·a·gree
4700,/ˌdɪsəˈgriəbəl/,dis·a·gree·a·ble
4701,/ˌdɪsəˈgrimənt/,dis·a·gree·ment
4702,/ˌdɪsəˈlaʊ/,dis·al·low
4703,/ˌdɪsəˈpɪr/,dis·ap·pear
4704,/ˌdɪsəˈpɔɪnt/,dis·ap·point
4705,/ˌdɪsəˈpɔɪntɪd/,dis·ap·point·ed
4706,/ˌdɪsəˈpɔɪntɪŋ/,dis·ap·point·ing
4707,/ˌdɪsəˈpɔɪntmənt/,dis·ap·point·ment
4708,/ˌdɪsəˈpruvəl/,dis·ap·prov·al
4709,/ˌdɪsəˈpruv/,dis·ap·prove
4710,/dɪsˈarm/,dis·arm
4711,/dɪsˈarməmənt/,dis·ar·ma·ment
4712,/dɪsˈarmɪŋ/,dis·arm·ing
4713,/ˌdɪsəˈreɪ/,dis·ar·ray
4714,"/ˌdɪsəˈsoʊʃiˌeɪt, -siˌeɪt/",dis·as·so·ci·ate
4715,/dɪˈzæstɚ/,dis·as·ter
4716,/dɪˈzæstrəs/,dis·as·trous
4717,/ˌdɪsəˈvaʊ/,dis·a·vow
4718,/dɪsˈbænd/,dis·band
4719,/ˌdɪsbəˈlif/,dis·be·lief
4720,/dɪsk/,disc
4721,/dɪˈskard/,dis·card
4722,"/dɪˈsɚn, dɪˈzɚn/",dis·cern
4723,"/dɪˈsɚnɪŋ, -ˈzɚ-/",dis·cern·ing
4724,/dɪsˈtʃardʒ/,dis·charge1
4725,/ˈdɪstʃardʒ/,dis·charge2
4726,/dɪˈsaɪpəl/,dis·ci·ple
4727,/ˌdɪsəpləˈnɛriən/,dis·ci·pli·nar·i·an
4728,/ˈdɪsəpləˌnɛri/,dis·ci·plin·a·ry
4729,/ˈdɪsəplɪn/,dis·ci·pline1
4730,/dɪsˈkleɪmɚ/,dis·claim·er
4731,/dɪsˈkloʊz/,dis·close
4732,/dɪsˈkloʊʒɚ/,dis·clo·sure
4733,/ˈdɪskoʊ/,dis·co
4734,/dɪsˈkʌlɚ/,dis·col·or
4735,/dɪsˌkʌləˈreɪʃən/,discoloration
4736,/dɪsˈkʌmfɪt/,dis·com·fit
4737,/dɪsˈkʌmfətʃɚ/,discomfiture
4738,/dɪsˈkʌmfɚt/,dis·com·fort
4739,/ˌdɪskənˈsɚtɪŋ/,dis·con·cert·ing
4740,/ˌdɪskəˈnɛkt/,dis·con·nect
4741,/ˌdɪskəˈnɛkʃən/,disconnection
4742,/ˌdɪskənˈtɛnt/,dis·con·tent
4743,/ˌdɪskənˈtɪnyu/,dis·con·tin·ue
4744,/ˌdɪskənˌtɪnyuˈeɪʃən/,discontinuation
4745,/ˈdɪskɔrd/,dis·cord
4746,/dɪsˈkɔrdnt/,dis·cor·dant
4747,/ˈdɪskaʊnt/,dis·count1
4748,/dɪsˈkaʊnt/,dis·count2
4749,"/dɪˈskɚɪdʒ, -ˈskʌr-/",dis·cour·age
4750,"/dɪˈskɚɪdʒd, -ˈskʌr-/",dis·cour·aged
4751,"/dɪˈskɚɪdʒmənt, -ˈskʌr-/",dis·cour·age·ment
4752,"/dɪˈskɚɪdʒɪŋ, -ˈskʌr-/",dis·cour·a·ging
4753,/ˈdɪskɔrs/,dis·course
4754,/dɪsˈkɚtiəs/,dis·cour·te·ous
4755,/dɪsˈkɚtəsi/,discourtesy
4756,/dɪˈskʌvɚ/,dis·cov·er
4757,"/dɪˈskʌvri, -vəri/",dis·cov·er·y
4758,/dɪsˈkrɛdɪt/,dis·cred·it
4759,/dɪˈskrit/,dis·creet
4760,/dɪˈskrɛpənsi/,dis·crep·an·cy
4761,/dɪˈskrit/,dis·crete
4762,/dɪˈskrɛʃən/,dis·cre·tion
4763,/dɪˈskrɪməˌneɪt/,dis·crim·i·nate
4764,/dɪˈskrɪməˌneɪtɪŋ/,dis·crim·i·nat·ing
4765,/dɪˌskrɪməˈneɪʃən/,dis·crim·i·na·tion
4766,/dɪˈskɚsɪv/,di·scur·sive
4767,/ˈdɪskəs/,dis·cus
4768,/dɪˈskʌs/,dis·cuss
4769,/dɪˈskʌʃən/,dis·cus·sion
4770,/dɪsˈdeɪn/,dis·dain
4771,/dɪˈziz/,dis·ease
4772,/ˌdɪsɪmˈbark/,dis·em·bark
4773,/ˌdɪsɛmbarˈkeɪʃən/,disembarkation
4774,/ˌdɪsɪmˈbadid/,dis·em·bod·ied
4775,/ˌdɪsɪnˈtʃæntɪd/,dis·en·chant·ed
4776,/ˌdɪsɪnˈfræntʃaɪzd/,dis·en·fran·chised
4777,/ˌdɪsɪnˈgeɪdʒ/,dis·en·gage
4778,/ˌdɪsɪnˈtæŋgəl/,dis·en·tan·gle
4779,/dɪsˈfeɪvɚ/,dis·fa·vor
4780,/dɪsˈfɪgyɚ/,dis·fig·ure
4781,/dɪsˈgreɪs/,dis·grace1
4782,/dɪsˈgreɪsfəl/,dis·grace·ful
4783,/dɪsˈgrʌntəld/,dis·grun·tled
4784,/dɪsˈgaɪz/,dis·guise1
4785,/dɪsˈgʌst/,dis·gust1
4786,/dɪsˈgʌstɪŋ/,dis·gust·ing
4787,/dɪʃ/,dish1
4788,/dɪsˈhartnd/,dis·heart·ened
4789,/dɪsˈhartn-ɪŋ/,dis·heart·en·ing
4790,/dɪˈʃɛvəld/,di·shev·eled
4791,/dɪsˈanɪst/,dis·hon·est
4792,/dɪsˈanɚ/,dis·hon·or
4793,/ˈdɪʃˌtaʊəl/,dish·tow·el
4794,/ˈdɪʃˌwaʃɚ/,dish·wash·er
4795,/ˌdɪsəˈluʒən/,dis·il·lu·sion
4796,/ˌdɪsəˈluʒənd/,dis·il·lu·sioned
4797,/ˌdɪsɪnˈsɛntɪv/,dis·in·cen·tive
4798,/ˌdɪsɪnˈfɛkt/,dis·in·fect
4799,/ˌdɪsɪnˈfɛktənt/,dis·in·fect·ant
4800,/ˌdɪsɪnˈdʒɛnyuəs/,dis·in·gen·u·ous
4801,/ˌdɪsɪnˈhɛrɪt/,dis·in·her·it
4802,/dɪsˈɪntəˌgreɪt/,dis·in·te·grate
4803,/dɪsˌɪntəˈgreɪʃən/,disintegration
4804,"/dɪsˈɪntrɪstɪd, -ˈɪntəˌrɛstɪd/",dis·in·terest·ed
4805,/dɪsˈdʒɔɪntɪd/,dis·joint·ed
4806,/dɪsk/,disk
4807,/dɪˈskɛt/,disk·ette
4808,/dɪsˈlaɪk/,dis·like1
4809,"/dɪsˈloʊkeɪt, ˈdɪsloʊˌkeɪt/",dis·lo·cate
4810,/ˌdɪsloʊˈkeɪʃən/,dislocation
4811,/dɪsˈladʒ/,dis·lodge
4812,/dɪsˈlɔɪəl/,dis·loy·al
4813,/dɪsˈlɔɪəlti/,disloyalty
4814,/ˈdɪzməl/,dis·mal
4815,/dɪsˈmæntəl/,dis·man·tle
4816,/dɪsˈmeɪ/,dis·may1
4817,/dɪsˈmɛmbɚ/,dis·mem·ber
4818,/dɪsˈmɪs/,dis·miss
4819,/dɪsˈmɪsɪv/,dis·mis·sive
4820,/dɪsˈmaʊnt/,dis·mount
4821,/ˌdɪsəˈbidiənt/,dis·o·be·di·ent
4822,/ˌdɪsəˈbeɪ/,dis·o·bey
4823,/dɪsˈɔrdɚ/,dis·or·der
4824,/dɪsˈɔrdɚli/,dis·or·der·ly
4825,/dɪsˈɔrgəˌnaɪzd/,dis·or·ga·nized
4826,/dɪsˌɔrgənəˈzeɪʃən/,disorganization
4827,/dɪsˈɔriˌɛntɪd/,dis·o·ri·ent·ed
4828,/dɪsˌɔriənˈteɪʃən/,disorientation
4829,/dɪsˈoʊn/,dis·own
4830,/dɪˈspærɪdʒ/,dis·par·age
4831,/dɪˈspærədʒɪŋ/,dis·par·a·ging
4832,/ˈdɪspərɪt/,dis·par·ate
4833,/dɪˈspærəti/,dis·par·i·ty
4834,/dɪsˈpæʃənɪt/,dis·pas·sion·ate
4835,/dɪˈspætʃ/,dis·patch1
4836,/dɪˈspɛl/,dis·pel
4837,/dɪˈspɛnsəri/,dis·pen·sa·ry
4838,"/ˌdɪspənˈseɪʃən, -pɛn-/",dis·pen·sa·tion
4839,/dɪˈspɛns/,dis·pense
4840,/dɪˈspɛnsɚ/,dis·pens·er
4841,/dɪˈspɚs/,dis·perse
4842,/dɪsˈpɚʒən/,dis·per·sion
4843,/dɪˈspɪrɪtɪd/,dis·pir·it·ed
4844,/dɪsˈpleɪs/,dis·place
4845,/dɪˈspleɪ/,dis·play1
4846,/dɪsˈplizd/,dis·pleased
4847,/dɪsˈplɛʒɚ/,displeasure
4848,/dɪˈspoʊzəbəl/,dis·pos·a·ble
4849,/dɪˈspoʊzəl/,dis·pos·al
4850,/dɪˈspoʊz/,dis·pose
4851,/dɪˈspoʊzd/,dis·posed
4852,/ˌdɪspəˈzɪʃən/,dis·po·si·tion
4853,/ˌdɪspəˈzɛs/,dis·pos·sess
4854,/ˌdɪspəˈzɛʃən/,dispossession
4855,/ˌdɪsprəˈpɔrʃənɪt/,dis·pro·por·tion·ate
4856,/dɪsˈpruv/,dis·prove
4857,/dɪˈspyut/,dis·pute1
4858,/dɪsˈkwaləˌfaɪ/,dis·qual·i·fy
4859,/dɪsˌkwaləfəˈkeɪʃən/,disqualification
