,pron,words
3680,/koʊˈapt/,co-opt
3681,/koʊˈɔrdn-ɪt/,co·or·di·nate
3682,/koʊˈɔrdnˌeɪt/,co·or·di·nate
3683,/koʊˈɔrdnˌeɪtɪd/,co·or·di·nat·ed
3684,/koʊˌɔrdnˈeɪʃən/,co·or·di·na·tion
3685,/koʊˈɔrdnˌeɪtɚ/,co·or·di·na·tor
3686,/ˈkutiz/,coo·ties
3687,/kap/,cop
3688,/koʊˈpeɪmənt/,co·pay·ment
3689,/koʊp/,cope
3690,/ˈkapiɚ/,cop·i·er
3691,/ˈkoʊˌpaɪlət/,co-pi·lot
3692,/ˈkoʊpiəs/,co·pi·ous
3693,/koʊˈpleɪnɚ/,co·pla·nar
3694,/ˈkapɚ/,cop·per
3695,/ˈkaptɚ/,cop·ter
3696,/ˈkapyəˌleɪt/,cop·u·late
3697,/ˌkapyəˈleɪʃən/,copulation
3698,/ˈkapi/,cop·y
3699,/ˈkapiˌkæt/,cop·y·cat
3700,/ˈkapiˌraɪt/,cop·y·right
3701,"/ˈkɔrəl, ˈkarəl/",cor·al
3702,/kɔrd/,cord
3703,/ˈkɔrdʒəl/,cor·dial
3704,/ˌkɔrdʒiˈæləti/,cordiality
3705,/ˈkɔrdlɪs/,cord·less
3706,/ˈkɔrdn/,cor·don
3707,/ˈkɔrdəˌrɔɪ/,cor·du·roy
3708,/kɔr/,core
3709,/kɔrk/,cork
3710,/ˈkɔrkskru/,cork·screw
3711,/kɔrn/,corn
3712,/ˈkɔrniə/,cor·ne·a
3713,/ˌkɔrnd ˈbif/,beef
3714,/ˈkɔrnɚ/,cor·ner
3715,/ˈkɔrnɚˌstoʊn/,cor·ner·stone
3716,/kɔrˈnɛt/,cor·net
3717,/ˈkɔrnfleɪks/,corn·flakes
3718,/ˈkɔrnmil/,corn·meal
3719,/ˈkɔrnstartʃ/,corn·starch
3720,/ˈkɔrni/,corn·y
3721,"/ˈkɔrəˌlɛri, ˈkar-/",cor·ol·lar·y
3722,/kəˈroʊnə/,co·ro·na
3723,/ˈkɔrəˌnɛri/,cor·o·na·ry
3724,/ˌkɔrəˈneɪʃən/,cor·o·na·tion
3725,/ˈkɔrənɚ/,cor·o·ner
3726,/ˈkɔrpərəl/,cor·po·ral
3727,/ˈkɔrpərɪt/,cor·po·rate
3728,/ˌkɔrpəˈreɪʃən/,cor·po·ra·tion
3729,/kɔr/,corps
3730,/kɔrps/,corpse
3731,/ˈkɔrpyələnt/,cor·pu·lent
3732,/ˈkɔrˌpʌsəl/,cor·pus·cle
3733,/kəˈræl/,cor·ral
3734,/kəˈrɛkt/,cor·rect
3735,/kəˈrɛkʃən/,cor·rec·tion
3736,/kəˈrɛktɪv/,cor·rec·tive
3737,"/ˌkɔrəˈleɪʃən, ˌkar-/",cor·re·la·tion
3738,"/ˈkɔrəˌleɪt, ˈkar-/",correlate
3739,"/ˌkɔrəˈspand, ˌkar-/",cor·re·spond
3740,"/ˌkɔrəˈspandəns, ˌkar-/",cor·re·spond·ence
3741,"/ˌkɔrəˈspandənt, ˌkar-/",cor·re·spond·ent
3742,"/ˌkɔrəˈspandɪŋ, ˌkar-/",cor·re·spond·ing
3743,/kəˈrabəˌreɪt/,cor·rob·o·rate
3744,/kəˌrabəˈreɪʃən/,corroboration
3745,/kəˈrabərətɪv/,corroborative
3746,/kəˈroʊd/,cor·rode
3747,/kəˈroʊʒən/,cor·ro·sion
3748,/kəˈroʊsɪv/,cor·ro·sive
3749,"/ˈkɔrəˌgeɪtɪd, ˈkar-/",cor·ru·gat·ed
3750,/kəˈrʌpt/,cor·rupt
3751,/kəˈrʌpʃən/,cor·rup·tion
3752,/kɔrˈsaʒ/,cor·sage
3753,/ˈkɔrsɪt/,cor·set
3754,/kɔrˈtɛʒ/,cor·tege
3755,/ˈkɔrtɛks/,cor·tex
3756,/ˈkoʊsaɪn/,co·sine
3757,/kazˈmɛtɪk/,cos·met·ic
3758,/kazˈmɛtɪks/,cos·met·ics
3759,/ˈkazmɪk/,cos·mic
3760,/ˈkazməˌnɔt/,cos·mo·naut
3761,"/ˌkazməˈpalətən, -lətn/",cos·mo·pol·i·tan
3762,"/ˈkazmoʊs, -məs/",cos·mos
3763,/kɔst/,cost
3764,/ˈkoʊ star/,co-star
3765,/ˈkɔstli/,cost·ly
3766,/ˈkastum/,cos·tume
3767,/kat/,cot
3768,/ˈkatɪdʒ/,cot·tage
3769,/ˈkatn/,cot·ton
3770,/ˈkatnˌwʊd/,cot·ton·wood
3771,"/ˌkatəˈlidn, ˌkatlˈidn/",cot·y·le·don
3772,/kaʊtʃ/,couch
3773,/ˈkugɚ/,cou·gar
3774,/kɔf/,cough
3775,/ˈkʊdnt/,could·n’t
3776,/ˈkulam/,cou·lomb
3777,/ˈkaʊnsəl/,coun·cil
3778,/ˈkaʊnsəlmən/,coun·cil·man
3779,/-mən/,councilmen
3780,/ˈkaʊnsəlɚ/,coun·cil·or
3781,/ˈkaʊnsəlˌwʊmən/,coun·cil·wom·an
3782,/-ˌwɪmɪn/,councilwomen
3783,/ˈkaʊnsəl/,coun·sel
3784,/ˈkaʊnsəlɚ/,coun·sel·or
3785,/kaʊnt/,count
3786,/ˈkaʊntəbəl/,count·a·ble
3787,/ˈkaʊntdaʊn/,count·down
3788,/ˈkaʊntənəns/,coun·te·nance
3789,/ˈkaʊntɚ/,coun·ter
3790,/ˌkaʊntɚˈækt/,coun·ter·act
3791,/ˌkaʊntɚˌargyəmənt/,coun·ter·ar·gu·ment
3792,/ˈkaʊntɚəˌtæk/,coun·ter·at·tack
3793,/ˈkaʊntɚˌbæləns/,coun·ter·bal·ance
3794,/ˌkaʊntɚˈklak-waɪz/,coun·ter·clock·wise
3795,/ˈkaʊntɚˌkʌltʃɚ/,coun·ter·cul·ture
3796,/ˈkaʊntɚɪgˌzæmpəl/,coun·ter·ex·ample
3797,/ˈkaʊntɚfɪt/,coun·ter·feit
3798,/ˈkaʊntɚˌpart/,coun·ter·part
3799,/ˌkaʊntɚprəˈdʌktɪv/,coun·ter·pro·duc·tive
3800,/ˈkaʊntɚˌsaɪn/,coun·ter·sign
3801,/ˈkaʊntlɪs/,count·less
3802,/ˈkʌntri/,coun·try
3803,/ˈkʌntrimən/,coun·try·man
3804,/-mən/,countrymen
3805,/ˈkʌntriˌsaɪd/,coun·try·side
3806,/ˈkaʊnti/,coun·ty
3807,/ku/,coup
3808,/ˌku deɪˈta/,tat
3809,/ˈkʌpəl/,cou·ple
3810,/ˈkʌplɪt/,cou·plet
3811,"/ˈkupan, ˈkyu-/",cou·pon
3812,"/ˈkɚɪdʒ, ˈkʌr-/",cour·age
3813,/kəˈreɪdʒəs/,courageous
3814,"/ˈkʊriɚ, ˈkɚ-/",cou·ri·er
3815,/kɔrs/,course
3816,/kɔrt/,court
3817,/ˈkɚtiəs/,cour·te·ous
3818,/ˈkɚtəsi/,cour·te·sy
3819,/ˈkɔrthaʊs/,court·house
3820,/ˈkɔrtrum/,court·room
3821,/ˈkɔrtʃɪp/,court·ship
3822,/ˈkɔrtyard/,court·yard
3823,/ˈkʌzən/,cous·in
3824,/koʊˈveɪlənt/,co·va·lent
3825,/koʊv/,cove
3826,/ˈkʌvənənt/,cov·e·nant
3827,/ˈkʌvɚ/,cov·er
3828,"/ˈkʌvrɪdʒ, -vərɪdʒ/",cov·er·age
3829,/ˈkʌvɚˌɔlz/,cov·er·alls
3830,"/ˈkʌvrɪŋ, -vərɪŋ/",cov·er·ing
3831,"/ˈkoʊvɚt, ˈkʌ-,koʊˈvɚt/",co·vert
3832,/ˈkʌvɪt/,cov·et
3833,/kaʊ/,cow
3834,/ˈkaʊɚd/,cow·ard
3835,/ˈkaʊɚdɪs/,cow·ard·ice
3836,/ˈkaʊbɔɪ/,cow·boy
3837,/ˈkaʊɚ/,cow·er
3838,/ˈkaʊgɚl/,cow·girl
3839,/ˈkoʊˌwɚkɚ/,co-work·er
3840,/kɔɪ/,coy
3841,"/kaɪˈoʊti, ˈkaɪ-oʊt/",coy·o·te
3842,/ˈkoʊzi/,co·zy
3843,/kræb/,crab
3844,/ˈkræbi/,crab·by
3845,/kræk/,crack
3846,/ˈkrækdaʊn/,crack·down
3847,/krækt/,cracked
3848,/ˈkrækɚ/,crack·er
3849,/ˈkrækəl/,crack·le
3850,/ˈkrækpat/,crack·pot
3851,/ˈkreɪdl/,cra·dle
3852,/kræft/,craft
3853,/ˈkræftsmən/,crafts·man
3854,/-mən/,craftsmen
3855,/ˈkræfti/,craft·y
3856,/ˈkrægi/,crag·gy
3857,/kræm/,cram
3858,/kræmp/,cramp
3859,/kræmpt/,cramped
3860,/ˈkrænˌbɛri/,cran·ber·ry
3861,/kreɪn/,crane
3862,/ˈkreɪniəm/,cra·ni·um
3863,/kræŋk/,crank
3864,/ˈkræŋki/,crank·y
3865,/kræps/,craps
3866,/kræʃ/,crash
3867,/kræs/,crass
3868,/kreɪt/,crate
3869,/ˈkreɪtɚ/,cra·ter
3870,/kreɪv/,crave
3871,/ˈkreɪvɪŋ/,crav·ing
3872,/ˈkrɔˌfɪʃ/,craw·fish
3873,/krɔl/,crawl
3874,/ˈkreɪˌfɪʃ/,cray·fish
3875,"/ˈkreɪan, -ən/",cray·on
3876,/kreɪz/,craze
3877,/kreɪzd/,crazed
3878,/ˈkreɪzi/,cra·zy
3879,/krik/,creak
3880,/krim/,cream
3881,/ˈkrimɚ/,cream·er
3882,/kris/,crease
3883,/kriˈeɪt/,cre·ate
3884,/kriˈeɪʃən/,cre·a·tion
3885,/kriˈeɪtɪv/,cre·a·tive
3886,/kriˈeɪtɚ/,cre·a·tor
3887,/ˈkritʃɚ/,crea·ture
3888,/ˈkridns/,cre·dence
3889,/krəˈdɛnʃəlz/,cre·den·tials
3890,/ˌkrɛdəˈbɪləti/,cred·i·bil·i·ty
3891,/ˈkrɛdəbəl/,cred·i·ble
3892,/ˈkrɛdɪt/,cred·it
3893,/ˈkrɛdɪtəbəl/,cred·it·a·ble
3894,/ˈkrɛdətɚ/,cred·i·tor
3895,/ˈkridoʊ/,cre·do
3896,/krɪˈduləti/,cre·du·li·ty
3897,/krid/,creed
3898,"/krik, krɪk/",creek
3899,/krip/,creep
3900,/krɛpt/,crept
3901,/ˈkripi/,creep·y
3902,"/ˈkrimeɪt, krɪˈmeɪt/",cre·mate
3903,/krɪˈmeɪʃən/,cremation
3904,/ˌkriməˈtɔriəm/,cre·ma·to·ri·um
3905,/-riə/,crematoria
3906,/ˈkrioʊl/,cre·ole
3907,/kreɪp/,pe
3908,/krɛpt/,crept
3909,/krəˈʃɛndoʊ/,cre·scen·do
3910,/ˈkrɛsənt/,cres·cent
3911,/krɛst/,crest
3912,/ˈkrɛstˌfɔlən/,crest·fall·en
3913,/krəˈvæs/,cre·vasse
3914,/ˈkrɛvɪs/,crev·ice
3915,/kru/,crew
3916,/krɪb/,crib
3917,/krɪk/,crick
3918,/ˈkrɪkɪt/,crick·et
3919,/kraɪm/,crime
3920,/ˈkrɪmənəl/,crim·i·nal
3921,/krɪmp/,crimp
3922,/ˈkrɪmzən/,crim·son
3923,/krɪndʒ/,cringe
3924,/ˈkrɪŋkəl/,crin·kle
3925,/ˈkrɪpəl/,crip·ple
3926,/ˈkraɪsɪs/,cri·sis
3927,/ˈkraɪsiz/,crises
3928,/krɪsp/,crisp
3929,/ˈkrɪspi/,crisp·y
3930,/ˈkrɪskrɔs/,criss·cross
3931,/kraɪˈtɪriən/,cri·te·ri·on
3932,/-riə/,criteria
3933,/ˈkrɪtɪk/,crit·ic
3934,/ˈkrɪtɪkəl/,crit·i·cal
3935,/ˈkrɪtəˌsɪzəm/,crit·i·cism
3936,/ˈkrɪtəˌsaɪz/,crit·i·cize
3937,/krɪˈtik/,cri·tique
3938,/ˈkrɪtɚ/,crit·ter
3939,/kroʊk/,croak
3940,/kroʊˈʃeɪ/,cro·chet
3941,/ˈkrakəˌdaɪl/,croc·o·dile
3942,/ˈkroʊkəs/,cro·cus
3943,/krwaˈsant/,crois·sant
3944,/ˈkroʊni/,cro·ny
3945,/krʊk/,crook
3946,/ˈkrʊkɪd/,crook·ed
3947,/krun/,croon
3948,/krap/,crop
3949,/kroʊˈkeɪ/,cro·quet
3950,/krɔs/,cross
3951,/ˈkrɔsboʊ/,cross·bow
3952,"/ˌkrɔsˈtʃɛk, ˈkrɔstʃɛk/",cross·check
3953,/ˈkrɔsfaɪɚ/,cross·fire
3954,/ˈkrɔsɪŋ/,cross·ing
3955,/ˈkrɔsˌoʊvɚ/,cross·o·ver
3956,/ˈkrɔsroʊdz/,cross·roads
3957,/ˈkrɔswɔk/,cross·walk
3958,/ˈkrɔswɚd ˌpʌzəl/,cross·wordpuz·zle
3959,/kratʃ/,crotch
3960,/ˈkratʃəti/,crotch·et·y
3961,/kraʊtʃ/,crouch
3962,/kroʊ/,crow
3963,/ˈkroʊbar/,crow·bar
3964,/kraʊd/,crowd
3965,/ˈkraʊdɪd/,crowd·ed
3966,/kraʊn/,crown
3967,/ˈkraʊnɪŋ/,crown·ing
3968,/ˈkruʃəl/,cru·cial
3969,/ˈkrusəbəl/,cru·ci·ble
3970,/ˈkrusəˌfɪks/,cru·ci·fix
3971,/ˌkrusəˈfɪkʃən/,cru·ci·fix·ion
3972,/ˈkrusəˌfaɪ/,cru·ci·fy
3973,/krʌd/,crud
3974,/krud/,crude
3975,/ˈkruəl/,cru·el
3976,/ˈkruəlti/,cru·el·ty
3977,/kruz/,cruise
3978,/ˈkruzɚ/,cruis·er
3979,/krʌm/,crumb
3980,/ˈkrʌmbəl/,crum·ble
3981,/ˈkrʌmi/,crum·my
3982,/ˈkrʌmpəl/,crum·ple
3983,/krʌntʃ/,crunch
3984,/kruˈseɪd/,cru·sade
3985,/krʌʃ/,crush
3986,/ˈkrʌʃɪŋ/,crush·ing
3987,/krʌst/,crust
3988,/krʌˈsteɪʃən/,crus·ta·cean
3989,/ˈkrʌsti/,crust·y
3990,/krʌtʃ/,crutch
3991,/krʌks/,crux
3992,/kraɪ/,cry
3993,/ˈkraɪˌbeɪbi/,cry·ba·by
3994,/ˈkraɪ-ɪŋ/,cry·ing
3995,/krɪpt/,crypt
3996,/ˈkrɪptɪk/,cryp·tic
3997,/ˈkrɪstəl/,crys·tal
3998,/ˈkrɪstəˌlaɪz/,crys·tal·lize
3999,/ˈsi ˌsɛkʃən/,c-sec·tion
4000,/kʌb/,cub
4001,/ˈkʌbi ˌhoʊl/,cub·byhole
4002,/kyub/,cube
4003,/ˈkyubɪk/,cu·bic
4004,/ˈkyubɪkəl/,cu·bi·cle
4005,/ˈkuku/,cuck·oo
4006,/ˈkyuˌkʌmbɚ/,cu·cum·ber
4007,/ˈkʌdl/,cud·dle
4008,/ˈkʌdli/,cud·dly
4009,/kyu/,cue
4010,/kʌf/,cuff
4011,/kwɪˈzin/,cui·sine
4012,"/ˈkʌləˌnɛri, ˈkyu-/",cul·i·nar·y
4013,/kʌl/,cull
4014,/ˈkʌlməˌneɪt/,cul·mi·nate
4015,/ˌkʌlməˈneɪʃən/,cul·mi·na·tion
4016,/ˈkʌlpəbəl/,cul·pa·ble
4017,/ˌkʌlpəˈbɪləti/,culpability
4018,/ˈkʌlprɪt/,cul·prit
4019,/kʌlt/,cult
4020,/ˈkʌltəˌveɪt/,cul·ti·vate
4021,/ˌkʌltəˈveɪʃən/,cultivation
4022,/ˈkʌltəˌveɪtɪd/,cul·ti·vat·ed
4023,/ˈkʌltʃərəl/,cul·tur·al
4024,/ˈkʌltʃɚ/,cul·ture
4025,/ˈkʌltʃɚd/,cul·tured
4026,/ˈkʌmbɚsəm/,cum·ber·some
4027,"/ˈkyumyələtɪv, -ˌleɪ-/",cu·mu·la·tive
4028,/ˌkyumyəlouˈnɪmbəs/,cu·mu·lo·nim·bus
4029,/-baɪ/,cumulonimbi
4030,/ˈkyumyələs/,cu·mu·lus
4031,/-laɪ/,cumuli
4032,/ˈkʌnɪŋ/,cun·ning
4033,/kʌp/,cup
4034,/ˈkʌbɚd/,cup·board
4035,/ˈkʌpkeɪk/,cup·cake
4036,/kyuˈpɪdəti/,cu·pid·i·ty
4037,/ˈkyʊrəbəl/,cur·a·ble
4038,/kɚb/,curb
4039,/kɚd/,curd
4040,/ˈkɚdl/,cur·dle
4041,/kyʊr/,cure
4042,/ˈkɚfyu/,cur·few
4043,/ˈkyʊriˌoʊ/,cu·ri·o
4044,/ˌkyʊriˈasəti/,cu·ri·os·i·ty
4045,/ˈkyʊriəs/,cu·ri·ous
4046,/kɚl/,curl
4047,/ˈkɚlɚ/,curl·er
4048,"/ˈkɚənt, ˈkʌr-/",cur·rant
4049,"/ˈkɚənsi, ˈkʌr-/",cur·ren·cy
4050,"/ˈkɚənt, ˈkʌr-/",cur·rent
4051,"/ˈkɚəntli, ˈkʌr-/",cur·rent·ly
4052,/kəˈrɪkyələm/,cur·ric·u·lum
4053,/-kyələ/,curricula
4054,"/ˈkɚi, ˈkʌri/",cur·ry
4055,/kɚs/,curse
4056,/kɚst/,cursed
4057,/ˈkɚsɚ/,cur·sor
4058,/ˈkɚsəri/,cur·so·ry
4059,/kɚt/,curt
4060,/kɚˈteɪl/,cur·tail
4061,/ˈkɚtn/,cur·tain
4062,/ˈkɚtsi/,curtsey
4063,/kɚv/,curve
4064,/ˌkɚvəˈlɪniɚ/,cur·vi·lin·e·ar
4065,/ˈkʊʃən/,cush·ion
4066,/kʌsp/,cusp
4067,/ˈkʌstɚd/,cus·tard
4068,/kəˈstoʊdiən/,cus·to·di·an
4069,/ˈkʌstədi/,cus·to·dy
4070,/kəˈstoʊdiəl/,custodial
4071,/ˈkʌstəm/,cus·tom
4072,/ˈkʌstəˌmɛri/,cus·tom·ar·y
4073,/ˌkʌstəˈmɛrəli/,customarily
4074,/ˈkʌstəmɚ/,cus·tom·er
4075,/ˈkʌstəˌmaɪz/,cus·tom·ize
4076,/kʌt/,cut
4077,/ˈkʌtbæk/,cut·back
4078,/kyut/,cute
4079,/ˈkyutɪkəl/,cu·ti·cle
4080,/ˈkʌtləri/,cut·ler·y
4081,/ˈkʌtlɪt/,cut·let
4082,/ˈkʌtɔf/,cut·off
4083,/ˈkʌtɚ/,cut·ter
4084,/ˈkʌtθroʊt/,cut·throat
4085,/ˈkʌtɪŋ/,cut·ting
4086,/ˈsaɪəˌnaɪd/,cy·a·nide
4087,/ˈsaɪbɚˌspeɪs/,cy·ber·space
4088,/ˈsaɪkəl/,cy·cle
4089,"/ˈsaɪklɪkəl, ˈsɪ-/",cy·cli·cal
4090,"/ˈsaɪklɪk, ˈsɪ-/",cy·clic
4091,/ˈsaɪkəlɪŋ/,cy·cl·ing
4092,/ˈsaɪkloʊn/,cy·clone
4093,/ˈsɪləndɚ/,cyl·in·der
4094,/səˈlɪndrɪkəl/,cy·lin·dri·cal
4095,/ˈsɪmbəl/,cym·bal
4096,/ˈsɪnɪk/,cyn·ic
4097,/ˈsɪnəˌsɪzəm/,cynicism
4098,/ˈsɪnɪkəl/,cyn·i·cal
4099,/ˈsaɪfɚ/,cy·pher
4100,/səˈrɪlɪk/,Cy·ril·lic
4101,/sɪst/,cyst
4102,/ˈsaɪtəˌplæzəm/,cy·to·plasm
4103,/ˌsaɪtoʊˈskɛlətn/,cy·to·skel·e·ton
4104,/zar/,czar
4105,/dæb/,dab
4106,/ˈdæbəl/,dab·ble
4107,"/ˈdakshʊnt, -hʊnd/",dachs·hund
4108,/ˈdæktəl/,dac·tyl
4109,/dæd/,dad
4110,/ˈdædi/,dad·dy
4111,/ˈdæfəˌdɪl/,daf·fo·dil
4112,/ˈdægɚ/,dag·ger
4113,/ˈdeɪli/,dai·ly
4114,/ˈdeɪnti/,dain·ty
4115,"/ˈdaɪkəri, ˈdæk-/",dai·qui·ri
4116,/ˈdɛri/,dair·y
4117,/ˈdeɪzi/,dai·sy
4118,/ˈdæli/,dal·ly
4119,/dælˈmeɪʃən/,dalmatian
4120,/dæm/,dam
4121,/ˈdæmɪdʒ/,dam·age
4122,/deɪm/,dame
4123,/dæmd/,damn
4124,/ˈdæmɪŋ/,damn·ing
4125,/dæmp/,damp
4126,/ˈdæmpən/,damp·en
4127,/ˈdæmpɚ/,damp·er
4128,/ˈdæmzəl/,dam·sel
4129,/dæns/,dance
4130,/ˈdændəˌlaɪən/,dan·de·li·on
4131,/ˈdændrəf/,dan·druff
4132,/ˈdændi/,dan·dy
4133,/ˈdeɪndʒɚ/,dan·ger
4134,/ˈdeɪndʒərəs/,dan·ger·ous
4135,/ˈdæŋgəl/,dan·gle
4136,/ˈdeɪnɪʃ/,da·nish
4137,/dæŋk/,dank
4138,/ˈdæpɚ/,dap·per
4139,/dɛr/,dare
4140,/ˈdɛrˌdɛvəl/,dare·dev·il
4141,/ˈdɛrɪŋ/,dar·ing
4142,/dark/,dark
4143,/ˈdarkən/,dark·en
4144,/ˈdarkli/,dark·ly
4145,/ˈdarknɪs/,dark·ness
4146,/ˈdarkrum/,dark·room
4147,/ˈdarlɪŋ/,dar·ling
4148,/darn/,darn
4149,/darnd/,darned
4150,/dart/,dart
4151,/dæʃ/,dash
4152,/ˈdæʃbɔrd/,dash·board
4153,/dæt/,DAT
4154,"/ˈdeɪtə, ˈdætə/",da·ta
4155,/ˈdeɪtəˌbeɪs/,da·ta·base
4156,/deɪt/,date
4157,/ˈdeɪtɪd/,dat·ed
4158,/ˈdeɪtɪv/,da·tive
4159,/dɔb/,daub
4160,/ˈdɔtɚ/,daugh·ter
4161,/ˈdɔntɪd/,daunt·ed
4162,/ˈdɔntɪŋ/,daunt·ing
4163,/ˈdɔdl/,daw·dle
4164,/dɔn/,dawn
4165,/deɪ/,day
4166,/ˈdeɪbreɪk/,day·break
4167,/ˈdeɪkɛr/,day·care
4168,/ˈdeɪdrim/,day·dream
4169,/ˈdeɪ gloʊ/,Day-Glo
4170,/ˈdeɪlaɪt/,day·light
4171,/ˈdeɪtaɪm/,day·time
4172,/deɪz/,daze
4173,/deɪzd/,dazed
4174,/ˈdæzəl/,daz·zle
4175,/ˈdæzlɪŋ/,daz·zling
4176,/ˈdikən/,dea·con
4177,/ˈdikəˌnɛs/,dea·con·ess
4178,/diˈæktəˌveɪt/,de·ac·ti·vate
4179,/dɛd/,dead
4180,/ˈdɛdbi:t/,dead·beat
4181,/ˈdɛdn/,dead·en
4182,/ˈdɛdlaɪn/,dead·line
4183,/ˈdɛdlak/,dead·lock
4184,/ˈdɛdli/,dead·ly
4185,/ˈdɛdpæn/,dead·pan
4186,/dɛf/,deaf
4187,/ˈdɛfənɪŋ/,deaf·en·ing
4188,/dil/,deal
4189,/dɛlt/,dealt
4190,/ˈdilɚ/,deal·er
4191,/ˈdilɚˌʃɪp/,deal·er·ship
4192,/ˈdilɪŋ/,deal·ing
4193,/dɛlt/,dealt
4194,/din/,dean
4195,/dɪr/,dear
4196,/ˈdɪrli/,dear·ly
4197,/dɚθ/,dearth
4198,/dɛθ/,death
4199,/ˈdɛθbɛd/,death·bed
4200,/ˈdeθ nɛl/,knell
4201,"/deɪˈbakəl, -ˈbæ-/",de·ba·cle
4202,/dɪˈbeɪs/,de·base
4203,/dɪˈbeɪtəbəl/,de·bat·a·ble
4204,/dɪˈbeɪt/,de·bate
4205,"/dɪˈbɔtʃ, -ˈbatʃ/",de·bauch
4206,/dɪˈbɔtʃəri/,de·bauch·e·ry
4207,/dɪˈbɪləˌteɪtɪŋ/,de·bil·i·tat·ing
4208,/dɪˈbɪləti/,debility
4209,/ˈdɛbɪt/,deb·it
4210,/ˌdɛbəˈnɛr/,deb·o·nair
4211,/diˈbrif/,de·brief
4212,/dɪˈbri/,de·bris
4213,/dɛt/,debt
4214,/ˈdɛtɚ/,debt·or
4215,/diˈbʌg/,de·bug
4216,/diˈbʌŋk/,de·bunk
4217,"/deɪˈbyu, ˈdeɪbyu/",de·but
4218,/ˈdɛkeɪd/,dec·ade
4219,/ˈdɛkədənt/,dec·a·dent
4220,/ˈdikæf/,de·caf
4221,/diˈkæfəˌneɪtɪd/,de·caf·fein·at·ed
4222,/ˈdekəˌgan/,dec·a·gon
4223,/ˈdikæl/,de·cal
4224,/dɪˈkæntɚ/,de·cant·er
4225,/dɪˈkæpəˌteɪt/,de·cap·i·tate
4226,/dɪˌkæpəˈteɪʃən/,decapitation
4227,"/dɪˈkæθlan, -lən/",dec·ath·lon
4228,/dɪˈkeɪ/,de·cay
4229,/dɪˈsist/,de·ceased
4230,/dɪˈsit/,de·ceit
4231,/dɪˈsiv/,de·ceive
4232,/dɪˈsɛmbɚ/,De·cem·ber
4233,/ˈdisənsi/,de·cen·cy
4234,/ˈdisənt/,de·cent
4235,/diˈsɛntrəˌlaɪz/,de·cen·tral·ize
4236,"/diˌsɛntrələˈzeɪʃən, ˌdisɛn-/",decentralization
4237,/dɪˈsɛpʃən/,de·cep·tion
4238,/dɪˈsɛptɪv/,de·cep·tive
4239,"/ˈdɛsəˌbɛl, -bəl/",dec·i·bel
4240,/dɪˈsaɪd/,de·cide
4241,/dɪˈsaɪdɪd/,de·cid·ed
4242,/dɪˈsɪdʒuəs/,de·cid·u·ous
4243,/ˈdɛsəməl/,dec·i·mal
4244,/ˈdɛsəˌmeɪt/,dec·i·mate
4245,/dɪˈsaɪfɚ/,de·ci·pher
4246,/dɪˈsɪʒən/,de·ci·sion
4247,/dɪˈsaɪsɪv/,de·ci·sive
4248,/dɛk/,deck
4249,/ˌdɛkləˈreɪʃən/,dec·la·ra·tion
4250,/dɪˈklɛr/,de·clare
4251,/dɪˈklɛnʃən/,de·clen·sion
4252,/dɪˈklaɪn/,de·cline
4253,/diˈkoʊd/,de·code
4254,/ˌdikəmˈpoʊz/,de·com·pose
4255,/ˌdikampəˈzɪʃən/,decomposition
4256,"/ˈdeɪkɔr, deɪˈkɔr/",de·cor
4257,/ˈdɛkəˌreɪt/,dec·o·rate
4258,/ˌdɛkəˈreɪʃən/,dec·o·ra·tion
4259,/ˈdɛkərətɪv/,dec·o·ra·tive
4260,"/ˈdɛkərəs, dɪˈkɔrəs/",dec·o·rous
4261,/dɪˈkɔrəm/,de·cor·um
4262,/ˈdikɔɪ/,de·coy
4263,/diˈkɔɪ/,decoy
4264,"/dɪˈkris, ˈdikris/",de·crease
4265,"/ˈdikris, dɪˈkris/",de·crease
4266,/dɪˈkri/,de·cree
4267,/dɪˈkrɛpɪt/,de·crep·it
4268,/diˈkrɪmənəˌlaɪz/,de·crim·i·nal·ize
4269,/diˌkrɪmɪnələˈzeɪʃən/,decriminalization
4270,/dɪˈkraɪ/,de·cry
4271,/ˈdɛdəˌkeɪt/,ded·i·cate
4272,/ˈdɛdəˌkeɪtɪd/,ded·i·cat·ed
4273,/ˌdɛdəˈkeɪʃən/,ded·i·ca·tion
4274,/dɪˈdus/,de·duce
4275,/dɪˈdʌkt/,de·duct
4276,/dɪˈdʌktəbəl/,de·duct·i·ble
4277,/dɪˈdʌkʃən/,de·duc·tion
4278,/did/,deed
4279,/dim/,deem
4280,/dip/,deep
4281,/ˈdipən/,deep·en
4282,/ˈdipli/,deep·ly
4283,/dɪr/,deer
4284,/dɪˈfeɪs/,de·face
4285,/ˌdɛfəˈmeɪʃən/,def·a·ma·tion
4286,/dɪˈfeɪm/,de·fame
4287,/dɪˈfæməˌtɔri/,defamatory
4288,/dɪˈfɔlt/,de·fault
4289,/dɪˈfit/,de·feat
4290,/ˈdɛfəˌkeɪt/,def·e·cate
4291,/ˌdɛfəˈkeɪʃən/,defecation
4292,"/ˈdifɛkt, dɪˈfɛkt/",de·fect
4293,/dɪˈfɛkt/,de·fect
4294,/dɪˈfɛkʃən/,defection
4295,/dɪˈfɛktɪv/,de·fec·tive
4296,/dɪˈfɛnd/,de·fend
4297,/dɪˈfɛnsəbəl/,defensible
